Date,news topic #1,news topic #2,news topic #3,news topic #4,news topic #5,news topic #6,news topic #7,news topic #8,news topic #9,news topic #10,news topic #11,news topic #12,news topic #13,news topic #14,news topic #15,news topic #16,news topic #17,news topic #18,news topic #19,news topic #20
2016-01-28,1.6820520162582397,2.602355480194092,2.376753568649292,2.1409242153167725,1.0933611392974854,1.6562597751617432,1.2992581129074097,1.384392499923706,2.544196605682373,2.325047016143799,1.3028490543365479,1.2216538190841675,1.849241852760315,2.1168577671051025,1.9318917989730835,1.5117638111114502,1.9870409965515137,2.3674116134643555,1.653537631034851,1.9531515836715698
2016-01-29,0.7962939739227295,2.161781072616577,1.8580981492996216,1.3378745317459106,1.2323591709136963,0.9379929900169373,0.9149681925773621,1.3008549213409424,1.0375345945358276,1.683741807937622,1.5727624893188477,1.2406437397003174,1.5730210542678833,1.2588779926300049,0.9541434645652771,1.3527296781539917,0.8626351952552795,1.676560640335083,2.1605043411254883,1.086621880531311
2016-01-30,0.6136331558227539,0.9854955077171326,0.25089970231056213,0.2993469536304474,0.3161800503730774,0.725986659526825,1.483372688293457,0.32136568427085876,0.3066715598106384,0.8289689421653748,0.4088326096534729,0.32506850361824036,0.5721732974052429,0.40613049268722534,1.4087259769439697,0.5732305645942688,0.5178284049034119,0.5012097358703613,0.4541535973548889,0.7007257342338562
2016-01-31,1.1032462120056152,1.4487495422363281,1.2149041891098022,0.7525996565818787,0.34987422823905945,1.0520820617675781,1.3231563568115234,0.711377739906311,0.9648237824440002,1.184351921081543,1.2023816108703613,0.9743816256523132,0.821231484413147,0.5020970702171326,0.43505480885505676,0.7078456282615662,0.9688429832458496,0.7055729627609253,0.7837724089622498,0.7936539649963379
2016-02-01,0.9826511144638062,3.0534894466400146,0.9603250622749329,1.3408457040786743,1.0034998655319214,2.1249477863311768,1.0258564949035645,2.5008955001831055,2.4175679683685303,1.7382315397262573,1.361014485359192,1.6842074394226074,1.022194504737854,1.9391624927520752,1.8052788972854614,1.174817681312561,1.5969393253326416,1.5516802072525024,1.2105443477630615,2.505850076675415
2016-02-02,1.3538401126861572,1.509047269821167,1.0946155786514282,1.5734399557113647,1.5003836154937744,2.178927421569824,1.0076054334640503,0.6903229355812073,1.0342018604278564,1.7158405780792236,0.830748975276947,0.6635665893554688,0.9873430132865906,1.0305534601211548,1.314102292060852,1.2980259656906128,1.6062374114990234,2.167086362838745,1.4812649488449097,1.9628461599349976
2016-02-03,1.6847623586654663,2.1905648708343506,1.9930245876312256,2.287850856781006,1.3107315301895142,1.326879858970642,1.5671813488006592,1.3724526166915894,1.7753915786743164,2.8270721435546875,2.165109157562256,1.2749030590057373,1.822913408279419,2.7400097846984863,1.9860512018203735,1.9201384782791138,1.4611793756484985,2.278859853744507,1.464984655380249,2.549938678741455
2016-02-04,1.9149659872055054,2.0827698707580566,0.956669270992279,2.0651395320892334,0.732352077960968,1.9883108139038086,1.3264490365982056,1.486366629600525,1.782737374305725,1.1018671989440918,2.328111171722412,1.500054955482483,0.925564169883728,1.215514063835144,1.277997612953186,1.1374104022979736,1.2346340417861938,1.979076623916626,1.3006802797317505,1.6633288860321045
2016-02-05,0.8496574759483337,2.3558297157287598,1.914013385772705,1.4236387014389038,0.8299655914306641,2.055166721343994,0.8449480533599854,0.8388121724128723,1.4354794025421143,1.2099990844726562,1.6789329051971436,1.1153582334518433,1.7080284357070923,1.5422159433364868,1.0743319988250732,1.3745602369308472,0.7906519770622253,1.8880419731140137,0.8947789072990417,1.1755895614624023
2016-02-06,0.4567814767360687,2.4673378467559814,1.0041812658309937,0.4810725152492523,0.33986008167266846,0.6322451829910278,0.5062785744667053,0.5360175967216492,0.8002420663833618,1.0306622982025146,0.34631726145744324,0.7083964943885803,0.6238826513290405,0.6509672403335571,0.22369025647640228,0.405891478061676,0.3436930179595947,0.5727197527885437,0.5939753651618958,0.2757873833179474
2016-02-07,0.5242550373077393,1.5403177738189697,0.666415810585022,1.2341194152832031,0.6646599173545837,0.48997393250465393,1.2673366069793701,0.48901936411857605,0.6754233241081238,0.5014115571975708,0.8049283623695374,0.47769689559936523,0.6496930718421936,1.7078630924224854,0.27300190925598145,1.364827275276184,0.46636712551116943,0.7618920207023621,0.827670156955719,0.6131272315979004
2016-02-08,0.6596934795379639,2.3707315921783447,1.8361988067626953,1.668710708618164,1.3862463235855103,1.183057188987732,1.7507781982421875,2.176391363143921,0.762416660785675,1.6156983375549316,1.9065786600112915,1.6745600700378418,0.8397523760795593,1.2963817119598389,1.775835394859314,0.954299807548523,1.2335309982299805,1.1471364498138428,1.2505602836608887,1.5114418268203735
2016-02-09,1.0397710800170898,2.3499343395233154,2.114152669906616,1.795750379562378,1.1480417251586914,1.4747874736785889,1.4690560102462769,1.8006434440612793,0.8472874760627747,2.3337759971618652,1.0259337425231934,0.8967527747154236,1.341454029083252,1.186692237854004,2.0026111602783203,0.8619784712791443,0.972790539264679,1.3790597915649414,1.0383590459823608,0.9211676716804504
2016-02-10,1.3089748620986938,2.436065196990967,1.2257424592971802,1.588428020477295,1.3873772621154785,2.257995843887329,1.6124589443206787,1.0171306133270264,1.4692615270614624,2.4351491928100586,2.610553503036499,1.0066381692886353,1.7289502620697021,1.819063663482666,1.3562709093093872,1.4885168075561523,1.7664036750793457,1.6197295188903809,1.8066916465759277,2.0585970878601074
2016-02-11,0.9444503784179688,2.5868616104125977,1.381485104560852,1.9357746839523315,1.082904577255249,2.5097620487213135,2.074207305908203,1.3594508171081543,1.103094220161438,2.1465301513671875,1.3201243877410889,0.9825563430786133,1.1526087522506714,0.9907894134521484,3.2475697994232178,0.9499797821044922,1.1145422458648682,1.1447635889053345,1.407043695449829,1.56550133228302
2016-02-12,1.0117218494415283,2.262698173522949,1.2730003595352173,2.0171713829040527,0.8277571201324463,1.697606086730957,1.8185243606567383,1.991196870803833,1.5423952341079712,2.2132163047790527,1.368475079536438,0.6661697626113892,1.340962529182434,1.2874817848205566,0.855200469493866,1.3672376871109009,1.3085906505584717,1.4573867321014404,1.6899077892303467,2.003298759460449
2016-02-13,0.25001922249794006,0.904711902141571,0.2884604036808014,0.7791706323623657,0.5200870633125305,0.6456275582313538,1.1707061529159546,0.4121118485927582,0.8055048584938049,0.8096200227737427,0.9694110155105591,1.0038952827453613,1.2668049335479736,0.5188878774642944,0.8559437990188599,0.9596972465515137,0.4000104069709778,0.30583930015563965,0.833029568195343,0.3004607558250427
2016-02-14,0.6141970157623291,1.1467621326446533,0.7338515520095825,0.3879580497741699,1.2255733013153076,0.6350486278533936,0.644157886505127,0.5089648962020874,1.4190318584442139,0.8394621014595032,0.49021151661872864,1.1141021251678467,0.6644983887672424,0.9005178213119507,1.0532433986663818,0.7131091356277466,0.4173830449581146,0.6273341178894043,1.0757750272750854,0.7888181209564209
2016-02-15,1.3616607189178467,1.7517660856246948,0.4818074107170105,0.7857447862625122,1.2179597616195679,0.5472804307937622,1.0581092834472656,1.0076435804367065,0.8231684565544128,1.2575753927230835,0.936564564704895,0.6734591722488403,1.3021833896636963,1.2195385694503784,2.5489418506622314,1.0999679565429688,0.9717565178871155,1.8386363983154297,1.5451772212982178,1.5710582733154297
2016-02-16,1.1494786739349365,2.3027091026306152,1.8228881359100342,1.8531641960144043,1.0525150299072266,1.2579913139343262,1.6947767734527588,1.252318263053894,1.448608636856079,2.400686740875244,0.9393795132637024,1.7764601707458496,1.3521661758422852,1.4305706024169922,2.172043800354004,2.045361280441284,2.018275737762451,1.39015531539917,1.3877692222595215,1.2526811361312866
2016-02-17,1.5486054420471191,3.774630069732666,1.4999948740005493,1.594129204750061,1.755460500717163,1.8004318475723267,1.926669955253601,3.1513493061065674,1.4703822135925293,2.7790439128875732,1.0751675367355347,1.226502776145935,2.203697919845581,2.2876996994018555,1.267135500907898,1.2121871709823608,2.1115705966949463,2.096895694732666,1.8291313648223877,1.3893150091171265
2016-02-18,1.5864572525024414,1.9775813817977905,1.9390463829040527,2.0025956630706787,0.9269736409187317,0.8174008727073669,1.7541292905807495,1.1417920589447021,1.4283579587936401,1.4861180782318115,1.5209901332855225,1.51972496509552,1.6259746551513672,1.7161537408828735,1.1952654123306274,1.8470990657806396,1.749074935913086,0.9332165122032166,0.9421830773353577,2.8898651599884033
2016-02-19,0.4764878749847412,1.7020375728607178,0.9195792078971863,2.1070456504821777,0.8953524827957153,1.6895887851715088,1.4007594585418701,1.9211132526397705,1.4111452102661133,1.7301809787750244,1.559048056602478,0.9468209743499756,0.9265785813331604,1.4593878984451294,1.349199891090393,0.8874451518058777,0.9249376654624939,1.5172441005706787,1.379521369934082,1.7965261936187744
2016-02-20,0.5888754725456238,2.6876723766326904,0.40659675002098083,0.7273571491241455,0.5167493224143982,1.51699697971344,1.3357601165771484,0.875840425491333,0.8883038759231567,1.2831456661224365,0.6078304052352905,1.1764193773269653,0.39294296503067017,1.1853678226470947,0.8032450675964355,0.9159439206123352,1.2455484867095947,0.7782925963401794,1.128376841545105,0.938734233379364
2016-02-21,0.45440050959587097,1.930532455444336,1.3386577367782593,0.8370376825332642,0.5783373713493347,0.9705320000648499,0.921772301197052,0.5191478133201599,1.010263204574585,1.871658205986023,0.6091786026954651,1.6352370977401733,0.45224523544311523,0.6854680776596069,1.1551942825317383,0.5420622229576111,0.8989079594612122,1.5515763759613037,0.5619406700134277,1.475850224494934
2016-02-22,1.2933518886566162,2.65460467338562,1.328011393547058,0.8311617374420166,1.4647326469421387,0.8793047070503235,0.994758665561676,1.4002882242202759,1.6281291246414185,2.228555679321289,0.9467732906341553,1.5771405696868896,0.9394603371620178,1.2797377109527588,1.1420540809631348,1.7476574182510376,1.743314266204834,1.0620701313018799,1.4820572137832642,1.3768365383148193
2016-02-23,0.7227044701576233,2.43347430229187,1.3726202249526978,1.7957884073257446,1.2836558818817139,1.365733027458191,1.2263516187667847,1.3376117944717407,1.0424517393112183,3.220799446105957,1.2058573961257935,1.3577072620391846,1.7035880088806152,1.5846457481384277,2.0857748985290527,1.2151615619659424,1.487234354019165,1.068050503730774,1.9481215476989746,1.5426675081253052
2016-02-24,1.8748127222061157,2.2900004386901855,1.5024420022964478,2.7507259845733643,1.3032695055007935,2.3918769359588623,1.751322865486145,0.7989161014556885,2.3734018802642822,1.5050179958343506,1.8266077041625977,2.1045844554901123,1.0333970785140991,1.4531794786453247,1.4156255722045898,1.0275354385375977,1.2554025650024414,1.224483847618103,1.754508376121521,3.3628880977630615
2016-02-25,1.1288280487060547,3.05303955078125,1.5819975137710571,1.3661317825317383,1.4489834308624268,1.743941068649292,1.2407259941101074,1.8264480829238892,1.3481041193008423,1.4277074337005615,1.4979872703552246,1.232988953590393,1.3990498781204224,1.0912177562713623,2.542052984237671,1.5244163274765015,1.8881299495697021,1.650039792060852,1.8426800966262817,2.16552996635437
2016-02-26,0.9747585654258728,3.3524539470672607,1.4694405794143677,1.0333244800567627,1.1751091480255127,1.9151428937911987,2.29852294921875,1.4585450887680054,1.517547607421875,2.2461888790130615,1.7089594602584839,1.459054946899414,1.1905834674835205,2.159684181213379,2.6133296489715576,1.2570115327835083,1.3650332689285278,2.2638165950775146,1.895228385925293,1.6462634801864624
2016-02-27,0.6667916178703308,0.6176356673240662,0.5554083585739136,1.0597862005233765,0.5487275123596191,0.554843544960022,0.8602221012115479,0.45410001277923584,0.530990481376648,0.7294676303863525,0.6807088255882263,1.5617166757583618,0.7447293996810913,1.1205354928970337,0.5693796277046204,0.5572616457939148,0.5839215517044067,0.7886785268783569,0.32179102301597595,0.49330395460128784
2016-02-28,0.6316925287246704,1.0617015361785889,0.6144362092018127,1.3435074090957642,0.509345531463623,0.6814611554145813,0.9507031440734863,1.3502275943756104,0.5516074299812317,1.7288278341293335,1.2847607135772705,1.0535191297531128,1.4299029111862183,1.6812764406204224,0.7187376022338867,0.5374352335929871,0.9447581171989441,0.5318729281425476,0.5649535059928894,0.8292731046676636
2016-02-29,1.2833528518676758,2.2873239517211914,1.795082688331604,2.3742809295654297,1.0985448360443115,1.7447938919067383,1.7111879587173462,1.3333625793457031,1.4547877311706543,1.8280723094940186,1.1058436632156372,1.9908428192138672,1.0270074605941772,1.7019078731536865,0.957514762878418,0.7656397819519043,2.3022620677948,2.1647307872772217,1.7743539810180664,1.2991070747375488
2016-03-01,0.9500199556350708,2.233261823654175,1.0025482177734375,1.965105414390564,1.7110239267349243,1.3865562677383423,1.542742371559143,1.6523683071136475,1.3551641702651978,2.8433139324188232,1.3504506349563599,1.7257648706436157,1.3012269735336304,1.5371768474578857,2.4759364128112793,1.6765698194503784,1.8935580253601074,1.5218852758407593,1.7699971199035645,1.1053297519683838
2016-03-02,1.1315534114837646,2.1653239727020264,1.1894170045852661,1.837058663368225,1.2685388326644897,0.8930807113647461,1.8649461269378662,0.5703679323196411,1.3902702331542969,1.5870546102523804,1.4455162286758423,1.6024154424667358,1.0689893960952759,1.8430109024047852,3.0840840339660645,1.2804456949234009,1.182666540145874,2.1294004917144775,1.7546769380569458,1.711182951927185
2016-03-03,1.1379578113555908,2.808046340942383,1.701070785522461,1.4301668405532837,1.8050570487976074,2.5970771312713623,1.5844483375549316,1.7872554063796997,1.4628443717956543,1.4150768518447876,2.0611867904663086,2.435868501663208,1.6563787460327148,1.852081060409546,1.586543083190918,2.1989192962646484,2.16923189163208,2.286390781402588,1.502177119255066,1.522221565246582
2016-03-04,1.420458197593689,2.9259707927703857,1.2131556272506714,2.0189003944396973,1.962310791015625,1.7762107849121094,1.4780806303024292,1.2004404067993164,1.511601209640503,2.8974204063415527,1.870974063873291,1.1003731489181519,1.8074400424957275,1.422340989112854,4.00762939453125,1.0748424530029297,0.8351809978485107,1.4944912195205688,1.3681228160858154,1.6140552759170532
2016-03-05,1.1184093952178955,1.424119472503662,0.6470367312431335,1.1378675699234009,0.3805302381515503,0.9313872456550598,0.6371815800666809,0.5768610835075378,1.0774493217468262,0.8590497374534607,1.1856271028518677,0.6226691603660583,1.0976992845535278,1.187170147895813,1.473895788192749,0.9633388519287109,0.9123649597167969,1.7278653383255005,0.9434378147125244,1.0960395336151123
2016-03-06,0.4037844240665436,1.8383307456970215,1.2745285034179688,1.0330919027328491,0.6089311242103577,1.2753324508666992,0.9392982125282288,0.80740886926651,0.597880482673645,1.0886729955673218,0.975222647190094,0.6444417834281921,0.46981629729270935,0.5586997270584106,0.47325390577316284,0.38099563121795654,0.6364641785621643,1.4017095565795898,1.0471500158309937,0.5449869632720947
2016-03-07,1.1990798711776733,2.540499687194824,0.6744876503944397,1.9798611402511597,1.315973162651062,1.299146056175232,2.236220121383667,1.9430850744247437,1.4414737224578857,1.9340291023254395,1.54429030418396,1.6563520431518555,1.63184654712677,2.372898817062378,2.5362915992736816,1.5437949895858765,1.1863765716552734,1.0903667211532593,1.364493727684021,1.5094331502914429
2016-03-08,1.0123307704925537,1.3644318580627441,1.2468502521514893,1.7144495248794556,1.2627172470092773,1.1684112548828125,1.9785921573638916,1.1644576787948608,1.2836782932281494,1.5288809537887573,1.1710420846939087,1.4884742498397827,0.8639200329780579,1.2784936428070068,1.9848055839538574,1.964274287223816,2.010882616043091,0.8837361931800842,1.6387077569961548,0.9908633232116699
2016-03-09,1.1937203407287598,1.9555968046188354,1.497422456741333,1.9765735864639282,0.9136908650398254,1.0113978385925293,1.705196738243103,1.82305109500885,0.7058770656585693,1.5158791542053223,1.3210357427597046,1.5956374406814575,1.5932430028915405,1.8401046991348267,3.2356653213500977,0.6113236546516418,1.4251582622528076,1.3132658004760742,0.9818013310432434,0.7843583822250366
2016-03-10,1.3474539518356323,3.3660433292388916,1.066076397895813,2.0287702083587646,1.3837953805923462,3.1721343994140625,1.6652977466583252,2.1259171962738037,2.860468626022339,3.207758665084839,1.145517110824585,1.3000487089157104,1.8033819198608398,1.9376622438430786,1.2300009727478027,1.065060019493103,1.6223357915878296,1.9740633964538574,2.2436254024505615,1.4545894861221313
2016-03-11,0.7295133471488953,3.684396266937256,1.0645220279693604,2.1727027893066406,1.8466345071792603,1.9342058897018433,1.5598645210266113,1.5869977474212646,1.666944980621338,2.6423099040985107,1.4007004499435425,1.0830079317092896,1.4531965255737305,2.0832979679107666,1.53788161277771,1.3393661975860596,1.3675779104232788,2.1990466117858887,2.5787971019744873,1.0690358877182007
2016-03-12,1.118074893951416,1.4517459869384766,0.9624822735786438,1.2057970762252808,2.3084967136383057,1.162290334701538,0.6526610255241394,0.5303087830543518,1.0996686220169067,0.9188075065612793,0.659595787525177,0.9264694452285767,0.5160460472106934,1.0875099897384644,1.1633650064468384,1.144640564918518,0.9049368500709534,0.9832378029823303,1.365328311920166,0.8385375738143921
2016-03-13,0.6462307572364807,0.9973936080932617,1.1226109266281128,1.0281893014907837,0.4727421998977661,1.0754625797271729,0.5591351389884949,0.5832406878471375,0.8670751452445984,0.8728108406066895,0.3548171818256378,0.26676058769226074,0.27441874146461487,0.4485976994037628,0.8498356342315674,0.810145378112793,0.3598129451274872,0.43328434228897095,0.9494771361351013,1.0279592275619507
2016-03-14,1.863922357559204,3.2042675018310547,1.6191363334655762,2.9286367893218994,1.6379684209823608,1.0379469394683838,1.768507957458496,1.3715473413467407,1.3563957214355469,1.4104514122009277,2.0796360969543457,1.0172529220581055,1.5439027547836304,2.219064235687256,2.4767425060272217,2.290724039077759,1.519752025604248,2.1681792736053467,1.2677178382873535,1.2182472944259644
2016-03-15,1.1080416440963745,2.3624541759490967,1.4736969470977783,0.7632371187210083,1.5881985425949097,2.0831005573272705,1.5568159818649292,1.405024766921997,1.1761457920074463,1.9667325019836426,1.1910462379455566,0.9411073327064514,0.9832450747489929,1.4417699575424194,2.208914279937744,1.0178041458129883,1.010739803314209,1.4075567722320557,1.918296456336975,1.3960715532302856
2016-03-16,1.2773489952087402,3.7663521766662598,1.4958674907684326,2.1744120121002197,0.9174401164054871,1.8656140565872192,1.6840877532958984,1.1100586652755737,1.9717459678649902,1.4663621187210083,1.2942808866500854,2.0108628273010254,2.5784847736358643,2.002295970916748,1.3814142942428589,1.9790350198745728,1.2265477180480957,1.8495148420333862,1.643004059791565,1.3052698373794556
