Date,Open_BTC,High_BTC,Low_BTC,Close_BTC,CCI_BTC,Volume_BTC,EWMA_10_BTC,EWMA_20_BTC,EWMA_50_BTC,EWMA_100_BTC,rsi_14_BTC,Momentum(10)_BTC,MACD_BTC,MA_(10)_BTC,MA_(20)_BTC,MA_(50)_BTC,MA_(100)_BTC,ADX_BTC,+DMI_BTC,-DMI_BTC,Stochastic(3)_BTC,Stochastic(14)_BTC,Williams Percent Range (14)_BTC,log_Low_diff_BTC,log_Volume_diff_BTC,log_High_diff_BTC,log_Open_diff_BTC,log_Close_diff_BTC,Open_GOLD,High_GOLD,Low_GOLD,Close_GOLD,CCI_GOLD,Volume_GOLD,EWMA_10_GOLD,EWMA_20_GOLD,EWMA_50_GOLD,EWMA_100_GOLD,rsi_14_GOLD,Momentum(10)_GOLD,MACD_GOLD,MA_(10)_GOLD,MA_(20)_GOLD,MA_(50)_GOLD,MA_(100)_GOLD,ADX_GOLD,+DMI_GOLD,-DMI_GOLD,Stochastic(3)_GOLD,Stochastic(14)_GOLD,Williams Percent Range (14)_GOLD,log_Low_diff_GOLD,log_Volume_diff_GOLD,log_High_diff_GOLD,log_Open_diff_GOLD,log_Close_diff_GOLD
2016-05-01,448.4840087890625,452.47900390625,447.927001953125,451.875,52.31828922757723,40660100,449.95566484149634,443.955189941095,432.4950428463748,425.0742555781635,58.78889864748635,2.45001220703125,7.956154428349635,453.1076965332031,442.34404907226565,428.01557861328126,415.9829388427734,29.745169766578158,30.750712378314915,21.751318864473994,61.00417146062054,60.63994421894958,-39.36005578105042,0.0005136329379364923,-0.5335237037401974,-0.006845347833348114,-0.014815545096065641,0.007902806121518502,1267.300048828125,1295.5,1289.199951171875,1289.199951171875,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,451.9330139160156,452.44500732421875,441.7760009765625,444.66900634765625,21.638508779633312,92127000,448.99445420623437,444.02317276228575,432.97596116293283,425.4985139672895,52.9586528929168,-1.0679931640625,7.037625723301005,453.0008972167969,443.3179992675781,428.6276586914062,416.55471893310545,27.969573117328935,27.7936240098127,25.203739987571,51.76365273362891,41.55692427832625,-58.44307572167375,-0.01382730857174952,0.8179207922907459,-7.513687696469873e-05,0.007660943559463895,-0.0160753934680109,1292.0999755859375,1304.4000244140625,1294.699951171875,1294.699951171875,249.57350859246003,192.0,1261.633790392525,1251.6845226761725,1236.6164426158637,,67.1765292675426,61.0999755859375,10.936493802728364,1256.3599731445313,1247.3899841308594,1242.7559936523437,,22.276830813605386,40.9671747734957,15.208906750787197,2055.5008751501414,2174.0450861874265,2074.0450861874265,0.018142563202896866,-0.8823891801984738,0.006846462629698458,0.019380091216030237,0.004257137284213286
2016-05-03,444.72698974609375,451.09698486328125,442.61700439453125,450.3039855957031,27.627075268037256,59366400,449.2325508225051,444.62134785136027,433.66028749045665,426.0346014052512,56.584576948426765,0.02197265625,6.687293877613627,453.0030944824219,444.64649810791013,429.3049786376953,417.0280487060547,26.32080480016894,25.679856239110215,23.286938736029132,49.856701476965135,47.37323593361955,-52.62676406638046,0.001901877709034494,-0.4394396501485893,-0.002983864552535742,-0.01607338184302254,0.012592678802025858,1292.699951171875,1301.5,1290.699951171875,1290.699951171875,190.02609865102585,151.0,1266.918547150448,1255.4011076710528,1238.813650927506,,65.2899408615609,37.699951171875,12.673385804395139,1260.1299682617187,1250.50498046875,1244.3799926757813,,23.518432950580117,38.2234484002494,16.514702439319116,2262.0989900278623,2551.608177429226,2451.608177429226,-0.004582729180823364,-0.2402155352128572,-0.0022257381972430323,0.000464233684396298,-0.003094301340337502
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.72198486328125,19.03527592332374,50407300,448.7760842844586,444.8214092569842,434.1759833318174,426.4808824924609,53.748466969264584,-11.8330078125,6.050865234929006,451.8197937011719,445.76849670410155,429.90281860351564,417.57800842285155,24.789805648520375,24.553874439073027,22.2658789235752,40.36454292610227,32.16346856636099,-67.83653143363901,0.00678417605221604,-0.1635924039002319,-0.0015951508639817646,0.012193609970704955,-0.007986434929728503,1286.9000244140625,1290.0,1273.300048828125,1273.300048828125,112.3906540296581,109.0,1268.0788202281256,1257.106113196028,1240.21272934272,,57.698941604463776,20.10009765625,12.501746179368865,1262.1399780273437,1253.0449829101562,1245.3999926757813,,23.85493933934088,35.55354514190982,19.899433982321394,2465.792015759847,2671.7227836628886,2571.7227836628886,-0.008993217992531832,-0.32593195458578084,-0.008875227078902093,-0.00449677204686072,-0.013572675083322494
2016-05-05,446.71099853515625,448.5060119628906,445.88299560546875,447.97601318359375,11.89484419198151,50440800,448.6306168115725,445.121848728674,434.7206848642736,426.9437691985788,54.60626931395264,-13.449981689453125,5.583319523506702,450.47479553222655,446.6816467285156,430.522119140625,418.1362384033203,23.36816357913242,23.92963511128926,21.699807881456927,38.568244630655975,36.168029391987375,-63.83197060801263,0.0005675536516207558,0.0006643655404943161,-0.0041651235542499165,-0.007742347872772726,0.0028032456633386715,1282.9000244140625,1286.0,1271.4000244140625,1271.4000244140625,87.95984392616965,330.0,1268.68267555398,1258.4676869548011,1241.4762565411124,,56.92069024938038,22.4000244140625,12.073231748618355,1264.37998046875,1254.8049865722655,1246.053994140625,,24.015541963610197,33.39620984411621,19.570191028712127,2629.662095805096,2665.6553263231754,2565.6553263231754,-0.0017296577389078749,1.1077447722313822,-0.0031055925581533472,-0.003113085185173503,-0.001493319222276135
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,87.74388146717469,72796800,450.62559499606215,446.50100985396824,435.7025648720641,427.6458526862223,61.69902949458338,-6.485992431640625,6.0808898746663544,449.8261962890625,448.13319702148436,431.3017590332031,418.78254852294924,23.59319229989644,32.50765462016653,18.8803048434282,47.20954784806344,73.29714558584195,-26.70285441415805,0.002654117122045996,0.3668716267934151,0.028289075341619174,0.0027518788778007064,0.02562337748220056,1278.5999755859375,1295.5999755859375,1292.9000244140625,1292.9000244140625,119.3569292655243,305.0,1273.0858300074422,1261.747499606498,1243.556945795215,,63.00196541336527,64.2000732421875,13.31501409776115,1270.7999877929688,1257.3249877929688,1247.1479956054689,,24.546227905398858,33.98735783643596,17.726013240144496,2690.56354133167,2734.3125140089464,2634.3125140089464,0.0047886227319287045,-0.07878087785311383,0.0074372636557820115,-0.0033574490474101992,0.01676910143887511
2016-05-07,459.6390075683594,460.67498779296875,457.3240051269531,458.5360107421875,107.54367215058278,38364500,452.06385240445866,447.64720354550695,436.6033737014656,428.30878220558276,60.76077834598918,13.8489990234375,6.3163106060585505,451.2110961914062,449.69004821777344,432.2815191650391,419.56501861572264,23.80214754060589,31.476069075693246,18.281164432368,59.785017492910264,69.88987750090145,-30.11012249909856,0.022681429424239674,-0.6405394453599946,-0.0015183826273794665,0.025777686555754187,-0.002324237518540606,1278.5999755859375,1295.5999755859375,1292.9000244140625,1292.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,90.61500434171889,40315000,453.2427890855439,448.6853775973261,437.46891369650035,428.95666730587664,60.76800021757109,9.537017822265625,6.429733039501059,452.1647979736328,451.18789825439455,433.24359924316406,420.3557586669922,23.754433110040406,30.41103761247772,18.983933190878897,71.03839994282727,69.92817674173838,-30.071823258261627,-0.002936590591372301,0.0495910553043899,-0.002734501368838238,-0.00263601973346006,2.6155527756976937e-05,1278.5999755859375,1295.5999755859375,1292.9000244140625,1292.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,102.37303329610776,55493100,454.55919138072113,449.80896335832387,438.37642985251557,429.6310344772912,61.98368745193265,5.386016845703125,6.599682238017522,452.7033996582031,452.4365982055664,434.1781591796875,421.1780386352539,24.04920011555091,31.663210573723994,17.85652760161163,71.97512335993815,76.10731583717462,-23.892684162825372,0.001201086693957798,0.31953508056217217,0.006647170751044484,-0.00048654470494113866,0.0042109578579276885,1286.5,1286.5,1265.5999755859375,1265.5999755859375,49.12480033789598,341.0,1271.724765538017,1262.1144569885976,1244.4477327519214,,52.80815484024343,26.699951171875,11.958400771366996,1273.4699829101562,1257.7699890136719,1248.063994140625,,24.045092933707963,30.122054467543467,21.1362927861052,2682.3671789474365,2647.1336965101887,2547.1336965101887,-0.011499792109741946,0.11157070067610508,-0.007048536731547372,0.006159642483543948,-0.021341477420802057
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,19.746401087532732,58956100,453.89297276852784,449.9123945823594,438.86996779159693,430.0851617629983,53.1887273847786,2.576995849609375,5.892767551895645,452.9610992431641,452.91189727783205,434.9299188232422,421.99931854248047,23.03278459481777,27.78775273968798,22.818528273374852,64.28311546088382,46.813853803738446,-53.186146196261554,-0.016736163658546133,0.06053441045411745,-0.001194279669782361,0.005033103743644851,-0.021041470263289952,1265.0999755859375,1267.4000244140625,1263.9000244140625,1263.9000244140625,17.80866994593587,23.0,1270.3020853087305,1262.2845340540846,1245.2328859545871,,52.2413228746247,21.7000732421875,10.623640370637077,1275.639990234375,1257.9949890136718,1248.663994140625,,23.350211758990614,29.108442652907314,21.81749952259196,2700.022850851908,2718.62234203659,2618.62234203659,-0.0028560889357311936,-2.6963882613543673,-0.014957775569275356,-0.016774201599304206,-0.001344100753353672
2016-05-11,450.864013671875,454.57598876953125,450.864013671875,452.7279968261719,-0.879572891899023,50605200,453.68115896082617,450.18054766781574,439.41619960022143,430.5679867031613,54.51741236808003,0.852996826171875,5.417985813601945,453.04639892578126,453.07704772949216,435.62269897460936,422.7960385131836,22.088970182708426,26.777967843219447,21.989321052987265,61.7214125283674,62.24306794418912,-37.75693205581088,0.004245317342978616,-0.15273876134158115,-0.016046076780529717,-0.02118618229849556,0.004057024567579504,1266.9000244140625,1279.199951171875,1274.5999755859375,1274.5999755859375,49.419846629811715,50.0,1271.0835199157905,1263.4575769292903,1246.4168719033783,,55.48049272583662,25.4000244140625,10.310378151631767,1278.1799926757812,1259.3849853515626,1249.5499926757811,,23.24365987098716,31.985110869371287,20.510389601615696,2869.909062654186,3243.9711494157814,3143.9711494157814,0.006493587373762821,0.7765287894989963,0.009267267196390705,0.0014218397562224538,0.008430186756369196
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,-1.783422877832341,59849300,453.87840118811965,450.6172572998796,440.02110978983353,431.0831894283441,56.012358706918825,10.09698486328125,5.1468374417735845,454.05609741210935,453.52849731445315,436.35719909667966,423.5992184448242,20.94809321446724,25.260247605777543,22.34818605411477,57.265128079590276,62.73846249084325,-37.26153750915675,-0.003586246580323582,0.1677753982174579,0.0008202443711580187,0.0035048369990358097,0.004491484985559069,1267.0,1281.199951171875,1270.300048828125,1270.300048828125,37.63903457178342,101.0,1270.941070625453,1264.1093131456817,1247.3787052006376,,53.89843780359263,4.800048828125,9.604433501911899,1278.6599975585937,1261.6499877929687,1250.133994140625,,22.9465622563417,29.822057269449342,20.263569393082552,3321.3870523652135,4001.5676656432715,3901.5676656432715,-0.0022916951719142986,0.7030975114131137,0.0015622562748447422,7.891044242125389e-05,-0.0033792532582230805
2016-05-13,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,30.323495886650505,60845000,454.2041488680503,451.0984728902015,440.6376886937692,431.60589217791767,56.69235386821687,5.36602783203125,4.947861572971362,454.5927001953125,453.7978973388672,437.1427191162109,424.45642852783203,20.192046826690845,26.493732514192608,21.518057631939115,64.02873273505895,67.10466777014449,-32.89533222985551,0.009312106613289295,0.0164999107596131,0.004618381711477326,0.005297098443787007,0.00198591116630098,1271.4000244140625,1275.699951171875,1271.9000244140625,1271.9000244140625,28.121413524009284,66.0,1271.1154258614192,1264.8513600499323,1248.365195575025,,54.41927199315808,-17.2999267578125,9.069524110816701,1276.9300048828125,1263.589990234375,1250.423994140625,,22.670685899885203,28.48333716794099,19.353932360676374,3751.6113232761495,4009.295154769397,3909.295154769397,0.0004745516119504245,-0.4254657748148345,-0.004302091355070203,0.003466773383673072,0.001258733184715588
2016-05-14,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,36.29283015571148,37209000,454.47084725390243,451.53395129958653,441.2299027783172,432.1167587265846,56.693132689013694,8.949005126953125,4.735660813819038,455.4876007080078,453.65369720458983,437.9125988769531,425.1171984863281,19.490003752327052,25.903989046308908,21.03907136893585,65.65083819605451,67.10938432717577,-32.89061567282423,0.0029353699842831205,-0.49177897928746006,-0.00047925660045411433,0.002136864295226637,2.143133023047028e-06,1271.4000244140625,1275.699951171875,1271.9000244140625,1271.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,64.83879624921539,28514000,455.03396469211407,452.10862265817747,441.8734026368665,432.6562812588261,58.26329245298503,9.59197998046875,4.666766901696576,456.44679870605466,453.46079711914064,438.70505859375,425.82738830566404,19.121040880378835,27.051631427044537,20.272653141496463,70.1618319500556,76.27144375284651,-23.728556247153485,0.0014787321085476535,-0.2661554727695332,0.004054469382723802,-0.00014040505710255502,0.004154456691545683,1271.4000244140625,1275.699951171875,1271.9000244140625,1271.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,457.58599853515625,458.20001220703125,452.94500732421875,454.1629943847656,43.865991360316166,59171500,454.87560645441414,452.3042773254439,442.3573637305047,433.1115510068742,54.44738619588036,-5.44000244140625,4.287983826879497,455.9027984619141,452.86449737548827,439.2530181884766,426.60379821777343,18.283910312849482,25.43003707187103,21.925176853448562,67.16869289780031,58.12525061337864,-41.87474938662136,-0.005535012891201063,0.7300448123199779,-0.0010731338589140549,0.004000675065793935,-0.007469340532431978,1272.800048828125,1287.800048828125,1273.4000244140625,1273.4000244140625,51.52426880527186,44.0,1271.5308074197071,1265.6655924258262,1249.3713239579793,,54.933318028730966,-21.2999267578125,8.666737276074628,1274.8000122070312,1265.5799926757813,1250.493994140625,,22.988043792191885,31.56725690522693,18.100493779693377,4064.4071607162496,4182.358661736081,4082.35866173608,0.006463389067586256,-0.40546510810816416,0.009440364751315933,0.0011005616815280561,0.0011786431028752986
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,23.739913787739376,64100300,454.67694882669383,452.4451071979334,442.80722824893553,433.54854179798,54.02214882041269,-4.753021240234375,3.9120367681873063,455.4274963378906,453.3192962646484,439.84405822753905,427.3754281616211,17.506574785857943,24.97986902447697,21.53705260396393,60.92651271629341,48.38284378265507,-51.61715621734493,0.0014560780219250447,0.0800090370511306,-0.006850168320434946,-0.007847814442142997,-0.0008370650055065099,1272.5,1281.5999755859375,1276.199951171875,1276.199951171875,39.453539825413664,16.0,1272.3797426528286,1266.6689470403192,1250.4484949828661,,55.93235305158538,-14.5,8.475753289067143,1273.3500122070313,1266.739990234375,1250.753994140625,,23.125140468660756,30.13942681381999,18.119407289365245,4373.521621437049,4928.91104780567,4828.91104780567,-0.0015725745678407677,-1.0116009116784799,-0.0048260957555843476,-0.00023576696166216493,0.0021963664184188048
2016-05-18,453.6910095214844,455.99798583984375,453.29901123046875,454.6189880371094,26.57968935612247,86850096,454.66641050131483,452.65214365639935,443.2722228488181,433.99337242818166,54.85744699564111,-3.92901611328125,3.639599078077026,455.0345947265625,453.59969635009764,440.6061181640625,428.18714813232424,16.95155360018,25.29599707945514,20.807256097210065,53.046973892300365,52.63282728086739,-47.367172719132604,-0.0006748228257356104,0.30373455393768367,0.0020327641465112123,-0.000700656985337389,0.0018405921427779859,1276.4000244140625,1276.4000244140625,1273.699951171875,1273.699951171875,3.4320069973165355,17.0,1272.6197805666443,1267.338616211527,1251.3811709031309,,54.764989422095844,0.39990234375,8.030101979712981,1273.3900024414063,1267.764990234375,1250.9859936523437,,22.220129892331297,27.69146301751349,22.44925478222152,4699.574052651456,4987.452448412619,4887.452448412619,-0.01107781502593852,0.06062462181643502,-0.004065643733050628,0.0030601651066923807,-0.0019608619136297634
2016-05-19,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,-164.0874927852272,96027400,451.7661533806904,451.3247952018246,443.09284526503336,434.0929230456066,39.977689325605745,-21.76800537109375,2.115979338274201,452.8577941894531,452.7805969238281,441.08409790039065,428.81400817871094,17.393451636225254,20.815919997491687,33.3485673942093,33.67189035450749,0.0,-100.0,-0.03270198550378911,0.10044996937035222,-0.0029979020799828504,0.001834317935383467,-0.03560968804456888,1248.0,1255.5,1254.199951171875,1254.199951171875,-73.77614156633388,69.0,1269.2707206622815,1266.0872307007637,1251.4941381353274,,46.59595747863827,-17.2000732421875,6.0338782817323136,1271.6699951171875,1268.0249877929687,1250.9379931640624,,20.776629582478318,24.79263575690918,23.815073690802805,4449.224669591361,3431.310512555793,3331.310512555793,-0.007427298166886587,1.4008931605410435,-0.01650973493372998,-0.0225013646019967,-0.01542813208282734
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,-176.50937636568395,81987904,450.1133972883908,450.50109931992,443.0764399487329,434.2736566480697,44.04827562563628,-8.218994140625,1.2141235353839193,452.0358947753906,452.49849700927734,441.60303771972656,429.42427825927734,17.96023790578384,19.27650109098998,32.353613779261416,24.567751400450934,21.07042692048542,-78.92957307951458,-0.0030270145464506015,-0.15806184322277872,-0.02354434618639001,-0.037504494246775266,0.008988122730631432,1256.5999755859375,1256.5999755859375,1252.4000244140625,1252.4000244140625,-78.29561330156046,44.0,1266.203321333629,1264.7836079984736,1251.5304117806252,,45.91514354140748,-40.5,4.257539309395042,1267.6199951171875,1269.2099914550781,1250.5459936523437,,19.503732565801744,24.81744411362539,23.392328828269086,3888.9522148693172,3248.0936836395394,3148.093683639539,0.003920181320398619,-0.44991687067899866,0.0008757419425400315,0.0068673716108067495,-0.001436150231157285
2016-05-21,442.96600341796875,443.77801513671875,441.70599365234375,443.18798828125,-130.3461494544143,42762300,448.85423201436464,449.8046120857514,443.08082936532946,434.4611303027511,44.571540325092926,-9.540008544921875,0.5345479669887823,451.08189392089844,452.0641464233398,442.10759765625,430.05961822509767,18.486539441802524,18.8107566429726,31.571909883940247,14.727106730526765,23.110893271094874,-76.88910672890513,0.009821511395372795,-0.6509148508903806,-0.0006216727210661688,0.011746831128317758,0.0011559189106851164,1256.5999755859375,1256.5999755859375,1252.4000244140625,1252.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,-147.20089946049512,39657600,447.1212803839113,448.80636252202993,442.9329788942405,434.56325278175655,41.42226574969315,-15.4429931640625,-0.3122930579089598,449.5375946044922,451.7968460083008,442.47659790039063,430.6102182006836,19.308166051541175,17.82750938346991,33.1004557235275,17.29630809821612,7.707604103068058,-92.29239589693195,-0.006065343129988854,-0.07537426640933731,-0.000791278667606754,0.0005686937522604296,-0.008759131625917682,1256.5999755859375,1256.5999755859375,1252.4000244140625,1252.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,-111.43448731833337,50582500,446.5819564557995,448.3633752549453,442.9810526119995,434.764483288398,46.51068828788295,-11.5150146484375,-0.5867548502378668,448.38609313964844,451.4893966674805,442.9416180419922,431.13316833496094,19.86144033575987,17.747987450420172,30.91263525043973,19.463266129725998,27.57130101501506,-72.42869898498495,-0.0004830066342007555,0.24332305978279578,0.002068097645540945,-0.008769927718024206,0.010938696675652615,1251.5999755859375,1251.5999755859375,1251.0999755859375,1251.0999755859375,-107.25298291537445,56.0,1263.4572584625057,1263.4803332315653,1251.5131904177472,,45.39918152061573,-14.5,2.7135941760111564,1266.1699951171875,1269.8199890136718,1250.393994140625,,18.224632927237163,24.27601391834507,25.06364140069103,3331.7542601821806,3315.8585843512087,3215.8585843512087,-0.003920181320398619,0.24116205681688863,-0.0039869282517353,-0.0039869282517353,-0.0010385851367962218
2016-05-24,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,-69.17924155822232,65783100,446.47268938180474,448.13648107463894,443.09905409905076,434.99952371457186,48.33704512319389,-9.69000244140625,-0.6494394312709346,447.41709289550784,451.4523468017578,443.43235778808594,431.52067810058594,19.757920007080457,20.463115852578778,29.699052388869806,25.20373312509246,40.33229425719427,-59.66770574280573,0.011570737590982816,0.2627572997655214,0.006181006414038848,0.011187928219016818,0.004102724435104399,1240.0,1240.0,1228.9000244140625,1228.9000244140625,-194.9459477172906,20.0,1257.1741249843508,1260.186806595139,1250.6091753505116,,37.62410006045672,-35.0,-0.2979098729836096,1262.6699951171875,1269.1549926757812,1250.083994140625,,18.146999279514485,21.874196879535464,30.922341978962404,3426.48229004767,3715.494602152263,3615.494602152263,-0.015591905486218138,-1.0296194171811588,-0.009311333689361767,-0.009311333689361767,-0.017903664652126672
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,-34.69501814919131,65231000,447.0411093166472,448.2757685611284,443.35469694586754,435.305101571984,51.845470847811555,-7.968994140625,-0.402533963379085,446.6201934814453,451.53349609375,443.94373779296876,432.0148181152344,18.99898799188722,23.38203291500582,28.082194857427346,41.73982798960606,57.315888696608866,-42.684111303391134,0.004791106236372578,-0.008428150376776244,0.007127298139915084,0.0039782624496442764,0.008079749908501022,1219.300048828125,1223.5,1223.5,1223.5,-213.77603520652985,5.0,1251.051556793577,1256.6926676994135,1249.5262464787845,1236.3923883844989,36.00865493164769,-51.0999755859375,-3.084726561232401,1257.5599975585938,1267.8699951171875,1249.9459936523438,1211.6669958496093,18.53658396507435,20.873844501111673,33.770574964299385,3573.8330353428505,3690.145919525081,3590.145919525081,-0.007847004359579302,-1.3862943611198906,-0.013395775716356972,-0.01683441598683455,-0.004403876274423624
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,4.339732582268068,65203800,448.1943626564473,448.7622672476062,443.74910447359724,435.683079747253,55.26789203993034,-0.77899169921875,0.09743538722733547,446.54229431152345,451.22254638671876,444.54315795898435,432.47377807617187,17.66180793030262,25.904067180023034,26.04873866726604,57.57718578452159,75.08337439976162,-24.916625600238376,0.004103071804109959,-0.0004170666171035009,0.007403181888661514,0.008060439508577488,0.008383382240354287,1232.5999755859375,1232.5999755859375,1220.0999755859375,1220.0999755859375,-168.98482908469742,199778.0,1245.4239965651316,1253.2075074358015,1248.351615672205,1236.0204269549524,34.989968236021994,-50.2000732421875,-5.504203389201848,1252.539990234375,1265.5999938964844,1249.7619921875,1213.1169958496093,18.247190433122228,23.80237406012487,31.865976057455363,3693.275372367451,3674.185595425009,3574.185595425009,0.0012301637915257402,10.595524116589818,0.007410135838453513,0.01084877610893109,-0.0027828013113238015
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,194.66186282097647,164780992,452.7888402203325,451.11481306915044,444.91752905074566,436.47209863974325,68.18594669143481,19.680999755859375,2.089861181789388,448.51039428710936,451.9689453125,445.5575378417969,433.04519805908205,19.175326084153994,44.273949478752414,19.49790622645996,73.63505045325007,88.5058882633797,-11.494111736620289,0.012480512487691442,0.9270995215745437,0.052609594907449875,0.008523144783223913,0.04333640303418651,1220.300048828125,1223.199951171875,1213.800048828125,1213.800048828125,-169.35021299339414,63739.0,1239.6741878782568,1249.4542778136567,1246.9733621690934,1235.514659671508,33.12029349823375,-58.0999755859375,-7.839637187930066,1246.7299926757812,1261.8299987792968,1248.7479931640626,1214.47099609375,18.630861988343796,22.006032626973298,35.61540500451937,3089.7227363789993,1904.8366941869076,1804.8366941869076,-0.011292064080589803,-1.1424101299111484,-0.007655404024677459,-0.010028969570172741,-0.00517682794215979
2016-05-28,473.02899169921875,533.4730224609375,472.6990051269531,530.0399780273438,464.74185599582256,181199008,466.83450163979046,458.6314979559146,448.26429179765506,438.424063934905,83.04386628941354,75.42098999023438,8.140246749664868,456.0524932861328,455.54354400634764,447.751357421875,434.121867980957,22.70716593933018,62.94285334991822,11.713117108417702,86.67210053556089,96.42703894354135,-3.572961056458654,0.04141726676153823,0.09497864796280808,0.1094861305524164,0.04211511347172259,0.11287657646153537,1220.300048828125,1223.199951171875,1213.800048828125,1213.800048828125,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,353.6598755214828,148736992,477.6342233764488,465.069735447122,451.3294788297273,440.25394971551674,80.32537498416153,87.51797485351562,12.484118125051907,464.8042907714844,458.83104248046874,449.8877966308594,435.17634765625,26.35114137298621,59.76950812904309,9.04068898532975,87.04912749004768,76.21445526322196,-23.785544736778036,0.08021537163922776,-0.19741632711782842,0.03768401925949316,0.1089485632177647,-0.007208408249861797,1220.300048828125,1223.199951171875,1213.800048828125,1213.800048828125,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,242.78839390069925,87958704,487.85782161198154,471.6215732593118,454.5738476889643,442.20270647900105,81.62392320867568,91.18801879882812,16.35391113127514,473.9230926513672,462.97949371337893,452.1337969970703,436.14334777832033,29.73483284709538,53.092228282134755,8.030688865643722,85.13407005006462,82.76071594343053,-17.239284056569467,0.020836535364525233,-0.5253121602543516,-0.0175019381610797,0.001882704167516458,0.014397124792801641,1220.300048828125,1223.199951171875,1213.800048828125,1213.800048828125,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,179.93427481514445,138450000,495.77203337855354,477.31342353057187,457.59299115407066,444.0574231995437,79.7824479715829,88.197998046875,19.001753486150562,482.7428924560547,466.9123931884766,454.3118566894531,437.06922760009763,32.61948462677435,46.32748013314738,8.137005683145194,79.87004028222428,80.63494964002032,-19.365050359979673,-0.004409685699952703,0.45364181800894343,0.004159585481049,0.010765466374973442,-0.0046524887371504065,1212.5,1217.5999755859375,1214.800048828125,1214.800048828125,-153.8214407811577,6432.0,1235.1516171370947,1246.1537649968157,1245.6908411193644,1235.0445570233846,33.72565823313086,-58.5999755859375,-9.500280338637822,1240.8699951171875,1257.8350036621093,1247.9679931640626,1215.6999963378905,19.30626552926375,20.189344034901186,35.95963294620932,2081.9737952038236,666.8990959995539,566.8990959995539,-0.00615286246329827,-2.2935110882539664,-0.004588647640051846,-0.006412426339368338,0.000823519736724343
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,147.55999415479135,86061800,503.2534787479362,482.990239979726,460.7107021341261,445.98673764883654,80.82296082444807,97.59698486328125,21.301188067184796,492.5025909423828,471.0200927734375,456.5464562988281,438.0609475708008,35.29808985076197,42.4159741979302,7.449984806269453,82.92597769324162,85.38226749627403,-14.61773250372598,0.0095078775251638,-0.47544360678499586,-0.006493498758731064,-0.005789916186320632,0.010360414042520638,1215.699951171875,1219.800048828125,1211.9000244140625,1211.9000244140625,-128.6523547154265,2717.0,1230.9240548201647,1242.8914055652417,1244.344712931821,1234.5208238923708,32.798480858034566,-64.2999267578125,-10.924429708107482,1234.4400024414062,1253.8950073242188,1247.3299926757813,1216.7419970703124,19.76522704845459,19.873084822297667,33.64393924591573,1078.7157037685713,664.4113211192526,564.4113211192526,0.00532360627533901,-0.8617572014324546,0.0018052628355205158,0.0026356585854916403,-0.002390098246246808
